Date,Supp. Code,Supp. Name,Item Code,Item Name,Brick,Governorate Name,Territory Name,Brick Name,QTY,FU,Total Qty,Year,Month
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,236502.0,الوليديه            ,ASSIUT II ASSIUT CITY EAST              ,MARAKEZ ASUT KEBLY                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,175901.0,السويس              ,SUEZ /S SINAI  SUES                     ,EL SEWIS                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,165801.0,الاسماعيليه         ,ISMAELIA ISMAELIA                       ,ISMAELIA                                ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,73501.0,المحله الكبري       ,GHARBIA II ELMAHALA ELKOBRA             ,EL MAHALA EL KOBRA                      ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,287001.0,ادفو                ,ASWAN EDFO                              ,MARAKEZ ASWAN                           ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,206001.0,الفيوم              ,BANI SUEF SAMASTA                       ,FAYOM CITY                              ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,124801.0,ميامي               ,ALEX E II SIDI BESHR                    ,MIAMI - SEDI BESHR                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,32702.0,الشيخ زايد          ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,216101.0,بني سويف الجديده    ,BANI SUEF BANI SUEF CITY                ,BANY SWIF CITY                          ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10401.0,مدينه الرحاب        ,NASR CITY NASR CITY                     ,NASR CITY                               ,13,0,13,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,52901.0,بنها                ,KALUBIA I BANHA                         ,KALIOUB-BANHA                           ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,32801.0,حدائق الاهرام       ,EL HARAM ELHARAM                        ,GIZA (OSIEM)                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,165801.0,الاسماعيليه         ,ISMAELIA ISMAELIA                       ,ISMAELIA                                ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,83701.0,عزبه عقل            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,165801.0,الاسماعيليه         ,ISMAELIA ISMAELIA                       ,ISMAELIA                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,83701.0,كفر البدماص         ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10701.0,عين شمس             ,CAIRO E III AIN SHAMS EAST              ,AIN SHAMS EAST                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,10201.0,مصر الجديده         ,HELPS II SALAH ELDIN ST                 ,EL ISMAELIA  SQ                         ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10202.0,ارض الجولف          ,HELPS II ARD ELGOLF                     ,ARD ELGOLF                              ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,11702.0,زهراء المعادي       ,CAIRO S III ELMOKATTAM                  ,NEW MADI                                ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,266802.0,الوقف               ,QENA I /RED SEA QUENA CITY I            ,QENA CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,22401.0,المهندسين           ,IMBABA II  OSSIM                        ,EL MOHANDESEN                           ,20,0,20,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,145503.0,ادكو                ,BEHERA II RASHID                        ,EL MAHMODIA                             ,11,0,11,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10401.0,القاهره الجديده     ,NASR CITY NASR CITY                     ,NASR CITY                               ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,11601.0,المقطم              ,CAIRO S III ELMOKATTAM                  ,EL MOKATAM - MANSHIT NASER              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10401.0, الجيزة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,12,0,12,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10602.0, القاهرة            ,GIZA I GUIZA SQ                         ,CAIRO ( EL SALAM )                      ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,22601.0,امبابه              ,IMBABA I IMBABA                         ,MARAKEZ IMBABA                          ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,22301.0,الزمالك             ,GIZA IV ZAMALEK                         ,ZAMALEK                                 ,50,0,50,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,73401.0,طنطا                ,GHARBIA  TANTA                          ,ZEFTA                                   ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,165801.0,حي السلام           ,ISMAELIA ISMAELIA                       ,ISMAELIA                                ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10202.0,القاهره الجديده     ,HELPS II ALMAZA                         ,ARD ELGOLF                              ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,114601.0,الشرقية             ,SHARKEIA III KAFR SAKR                  ,ABU KEBER & HEHYA                       ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,11603.0,دار السلام          ,CAIRO S III DAR ELSALAM                 ,DAR ELSALAM                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,10602.0,مدينه العبور        ,CAIRO E II MADINET ELSALAM              ,CAIRO ( EL SALAM )                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,83701.0,المنصوره            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,216101.0,بني سويف            ,BANI SUEF BANI SUEF CITY                ,BANY SWIF CITY                          ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,165801.0,الاسماعيليه         ,ISMAELIA ISMAELIA                       ,ISMAELIA                                ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,83701.0,المنصوره            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,226201.0,مطاي                ,EL MENYA I MATAI                        ,MARAKEZ ELMENIA BAHARY                  ,-2,0,-2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,114601.0,ههيا                ,SHARKEIA III HEHYA                      ,ABU KEBER & HEHYA                       ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,135303.0,الضبعه              ,ALEX W II /MTRH MARSA MATROUH           ,MATROUH                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,11702.0,زهراء المعادي       ,MAADI NEW MAADI                         ,NEW MADI                                ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10102.0,مصر الجديده         ,HELPS II KOLEYET ELBANAT                ,CAIRO (ROXY)                            ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,32702.0,الجيزة              ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,30,0,30,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,287001.0,كوم امبو            ,ASWAN KOM OMBO                          ,MARAKEZ ASWAN                           ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,83702.0,الدقهلية            ,DAKAHLIA I ELMANSOURA                   ,TALKHA                                  ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,73401.0,طنطا                ,GHARBIA  TANTA                          ,ZEFTA                                   ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,20,0,20,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,83701.0,المنصوره            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,104303.0,فوه                 ,KAFR ELSHEIKH II FOWAH                  ,FOHA - MOTOBAS                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10401.0,القاهره الجديده     ,NASR CITY NASR CITY                     ,NASR CITY                               ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,135303.0,العامريه            ,ALEX W II /MTRH EL AAMRIA               ,MATROUH                                 ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,11901.0,القليوبية           ,CAIRO E II MOSTOROD                     ,CAIRO (SHOBRA)                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,10502.0,القاهرة             ,CAIRO E I TEREAT ELGABAL ST             ,EL ZAYTON                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10401.0,مدينه نصر           ,NASR CITY NASR CITY                     ,NASR CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,73401.0,طنطا                ,GHARBIA  TANTA                          ,ZEFTA                                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,32702.0,6 اكتوبر            ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,20,0,20,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10301.0,تريومف - مصر الجديده,HELPS III HELIOPOLIS SQ/ST              ,EL KOLIA EL HARBIA                      ,107,0,107,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,266903.0,اسنا                ,QENA II ESNA                            ,MARAKEZ LUXOR                           ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,114401.0,الزقازيق            ,SHARKIA I ZAKAZIK                       ,ZAGAZIK                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,125001.0,المنيل              ,CAIRO S I ELMANIAL                      ,MAHATET EL RAML- ELAZARETA              ,0,90,90,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,32702.0,6 اكتوبر            ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,124702.0,المندره بحري        ,ALEX E I ELASAFRA                       ,EL ASAFRA -ELMANDARA                    ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,266901.0,قفط                 ,QENA I /RED SEA QUENA CITY I            ,MARAKEZ QENA KEBLY                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,125001.0,الازاريطه           ,ALEX CNTR I ELAZARITA                   ,MAHATET EL RAML- ELAZARETA              ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,145401.0,دمنهور              ,BEHERA I DAMANHOUR                      ,EL-BEHEIRA                              ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10701.0,القاهرة             ,CAIRO E II ELALAG                       ,AIN SHAMS EAST                          ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,83701.0,الدقهلية            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,135303.0,الحمام              ,ALEX W II /MTRH MARSA MATROUH           ,MATROUH                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,145401.0,شرنوب - دمنهور      ,BEHERA I DAMANHOUR                      ,EL-BEHEIRA                              ,-2,0,-2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,287002.0,اسوان               ,ASWAN ASWAN CITY I                      ,ASWAN CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256602.0,سوهاج               ,SOHAG I SOHAG CITY II                   ,SOHAG CITY                              ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,11503.0,السيده زينب         ,CAIRO S II SAYEDA ZEINAB                ,ELSAYEDA  ZEINAB                        ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,73601.0,كفر الزيات          ,GHARBIA III KAFR ELZAYAT                ,KAFR ELZAYAT                            ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,53001.0,قليوب               ,GIZA II ELBADRASHEEN                    ,KALIOUB                                 ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,22301.0,الزمالك             ,GIZA IV ZAMALEK                         ,ZAMALEK                                 ,-6,0,-6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,94101.0,دمياط               ,DOMIAT DOMIAT                           ,DOMIAT                                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10502.0,عين شمس الشرقيه     ,CAIRO E III AIN SHAMS EAST              ,EL ZAYTON                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10701.0,القاهرة             ,CAIRO E II ELALAG                       ,AIN SHAMS EAST                          ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,53001.0,القليوبية           ,KALUBIA II KALIUB                       ,KALIOUB                                 ,-5,0,-5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,145501.0,ابو المطامير        ,BEHERA II ABOU ELMATAMEER               ,HOSH ESSA - ABO ELMATAMIR               ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256701.0,البلينا             ,SOHAG II ELBALYANA                      ,MARAKEZ SOHAG KEBLY                     ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,84001.0,بلقاس               ,DAKAHLIA IV BELKAS                      ,BELKAS                                  ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,114501.0,الشرقية             ,SHARKIA II MENYA ELKAMH                 ,MENIA EL KAMH - BELBES                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256701.0,البلينا             ,SOHAG II ELBALYANA                      ,MARAKEZ SOHAG KEBLY                     ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,73501.0,المحله الكبري       ,GHARBIA II ELMAHALA ELKOBRA             ,EL MAHALA EL KOBRA                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,287002.0,اسوان               ,ASWAN ASWAN CITY II                     ,ASWAN CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10202.0,مصر الجديده         ,HELPS I ROXY                            ,ARD ELGOLF                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,94101.0,دمياط               ,DOMIAT DOMIAT                           ,DOMIAT                                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,624454.0,CH ALPHA 10 SACH(OLD PRICE)                                 ,104201.0,كفر الشيخ           ,KAFR ELSHEIKH I KAFR ELSHEIKH           ,KAFR ELSHEKH                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,11301.0,باب اللوق           ,CAIRO CNTR EMAD ELDIN ST                ,RAMSIS SQ - ABDEEN                      ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,114503.0,العاشر من رمضان     ,SHARKIA II 10TH RAMADAN CITY            ,EL 10 OF RAMADAN                        ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,124901.0,الاسكندرية          ,ALEX E III LORAN                        ,LORAN - GELEM- BAKOUS                   ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,83701.0,عزبه عقل            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,63202.0,قشطوخ - تلا         ,MENOFIA II TALA                         ,TALA - ELSHOHADA                        ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,266802.0,قنا                 ,QENA I /RED SEA QUENA CITY II           ,QENA CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,175901.0,السويس              ,SUEZ /S SINAI  SUES                     ,EL SEWIS                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10302.0,مصر الجديده         ,HELPS III ELHEGAZ ST                    ,NADI ELSHAMS -ELSHERATON                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,124801.0,ميامي               ,ALEX E II MIAMI                         ,MIAMI - SEDI BESHR                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,185702.0,العريش              ,PORT SAID /N SINAI NORTH SINAI          ,EL ARISH                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,22601.0,الجيزة              ,IMBABA II  BASHTEEL                     ,MARAKEZ IMBABA                          ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,266802.0,قنا                 ,QENA I /RED SEA QUENA CITY I            ,QENA CITY                               ,4,0,4,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,266902.0,الاقصر              ,QENA II LUXOR CITY                      ,LUXOR CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,32801.0,حدائق الاهرام       ,EL HARAM ELHARAM                        ,GIZA (OSIEM)                            ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,256601.0,سوهاج               ,SOHAG I ELMARAGHA                       ,MARAKEZ SOHAG BAHARY                    ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,52901.0,بنها                ,KALUBIA I BANHA                         ,KALIOUB-BANHA                           ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,266903.0,اسنا                ,QENA II ESNA                            ,MARAKEZ LUXOR                           ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,41802.0,حلوان               ,HELWAN HELWAN                           ,CAIRO ( HELWAN )                        ,4,0,4,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,175901.0,السويس              ,SUEZ /S SINAI  SUES                     ,EL SEWIS                                ,180,0,180,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10602.0,المرج               ,CAIRO E II ELMARG                       ,CAIRO ( EL SALAM )                      ,-3,0,-3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,124801.0,سيدي بشر قبلي       ,ALEX E II SIDI BESHR KEBLY              ,MIAMI - SEDI BESHR                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,124901.0,الاسكندرية          ,ALEX E III LORAN                        ,LORAN - GELEM- BAKOUS                   ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,276803.0,الغردقه             ,QENA I /RED SEA RED SEA                 ,RED SEA                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10302.0,مدينه العبور        ,CAIRO E II MADINET ELSALAM              ,NADI ELSHAMS -ELSHERATON                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,276803.0,الغردقه             ,QENA I /RED SEA RED SEA                 ,RED SEA                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,83701.0,المنصوره            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,63301.0,منوف                ,MENOFIA III MENOUF                      ,MENOF                                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,175901.0,السويس              ,SUEZ /S SINAI  SUES                     ,EL SEWIS                                ,100,0,100,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,276803.0,الغردقه             ,QENA I /RED SEA RED SEA                 ,RED SEA                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10701.0,عين شمس             ,CAIRO E III AIN SHAMS EAST              ,AIN SHAMS EAST                          ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,32702.0,الجيزة              ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,3,0,3,2025,1
